college_degree,high_income,age,sex,race,native-country,propensity_score,propensity_logit,source_index,match_distance,pair_id,matched_role
1,0,51,Female,White,England,0.42577838579578303,-0.29909641950002447,15830,0.0015886670037313366,125,treated
0,0,38,Male,White,,0.4261668465446831,-0.29750775249629313,6317,0.0015886670037313366,125,control
1,0,32,Female,Asian-Pac-Islander,Philippines,0.41779924506663496,-0.3318142858058564,27644,0.0015493453229378784,126,treated
0,1,37,Male,White,England,0.4174224256727442,-0.3333636311287943,20346,0.0015493453229378784,126,control
1,1,43,Female,Asian-Pac-Islander,Philippines,0.45793315075117647,-0.1686661175290305,23674,0.001549345322937823,127,treated
0,0,48,Male,White,England,0.4575485813142673,-0.1702154628519683,25821,0.001549345322937823,127,control
1,1,46,Male,White,England,0.4501960102496319,-0.1998787661750278,31316,0.0015493453229377396,128,treated
0,0,41,Female,Asian-Pac-Islander,Philippines,0.4505795330435611,-0.19832942085209007,31765,0.0015493453229377396,128,control
1,1,46,Male,White,England,0.4501960102496319,-0.1998787661750278,6939,0.002606789868281195,129,treated
0,1,75,Male,Asian-Pac-Islander,United-States,0.4495508628855033,-0.202485556043309,27585,0.002606789868281195,129,control
1,0,41,Male,White,England,0.4319162811228633,-0.2740370244826758,3483,0.004088216152819124,130,treated
0,1,45,Male,Asian-Pac-Islander,South,0.43291966255809533,-0.2699488083298567,1969,0.004088216152819124,130,control
1,0,55,Male,White,England,0.4834076193889744,-0.06639390122126054,2374,0.0015493453229374482,131,treated
0,0,50,Female,Asian-Pac-Islander,Philippines,0.4837945390432209,-0.0648445558983231,21787,0.0015493453229374482,131,control
1,0,40,Male,White,England,0.4282808564110312,-0.2888686761442055,25141,0.0015493453229374343,132,treated
0,0,35,Female,Asian-Pac-Islander,Philippines,0.42866026555725467,-0.2873193308212681,7827,0.0015493453229374343,132,control
1,0,40,Female,Asian-Pac-Islander,Philippines,0.4469106012320654,-0.21316107251361988,6123,0.0015493453229369902,133,treated
0,0,45,Male,White,England,0.4465276632814482,-0.21471041783655687,3025,0.0015493453229369902,133,control
1,0,40,Female,Asian-Pac-Islander,Philippines,0.4469106012320654,-0.21316107251361988,31355,0.0028292483779308597,134,treated
0,0,25,Male,Asian-Pac-Islander,,0.4476100437263848,-0.21033182413568902,32146,0.0028292483779308597,134,control
1,0,46,Male,White,Portugal,0.14126022971012986,-1.804862141008666,24111,0.00154731667068142,135,treated
0,0,51,Female,Black,Jamaica,0.14144803237024778,-1.8033148243379846,6576,0.00154731667068142,135,control
1,0,35,Male,White,Japan,0.4411146613184564,-0.23663948883610278,2994,0.0015416570140716068,136,treated
0,1,42,Male,White,,0.44073462730973345,-0.23818114585017439,15469,0.0015416570140716068,136,control
1,1,41,Male,Asian-Pac-Islander,,0.5067432417355352,0.026974602448785672,29765,0.001541657014071194,137,treated
0,0,34,Male,Asian-Pac-Islander,Japan,0.5071285818056652,0.028516259462856866,13918,0.001541657014071194,137,control
1,1,35,Male,Asian-Pac-Islander,Japan,0.510835281172405,0.04334791112438649,22213,0.008974813697712344,138,treated
0,0,45,Male,Asian-Pac-Islander,Philippines,0.5085924283701145,0.034373097426674146,15896,0.008974813697712344,138,control
1,1,29,Female,Asian-Pac-Islander,Hong,0.3386706316184233,-0.6692239568314755,27312,0.001456562466498057,139,treated
0,0,74,Female,White,United-States,0.33834447789291766,-0.6706805192979736,25896,0.001456562466498057,139,control
1,1,38,Female,White,,0.3844071134971453,-0.47088366412893856,19317,0.0014283781780958238,140,treated
0,0,57,Male,Asian-Pac-Islander,United-States,0.384745178219464,-0.46945528595084274,31607,0.0014283781780958238,140,control
1,0,41,Male,Asian-Pac-Islander,Vietnam,0.2423593431596965,-1.1397876918551828,8951,0.001407617368415659,141,treated
0,0,28,Male,White,Hungary,0.2426179054067994,-1.1383800744867671,17137,0.001407617368415659,141,control
1,0,33,Female,Asian-Pac-Islander,Philippines,0.42141127852384286,-0.31698263414432715,152,0.0014050217377228336,142,treated
0,0,82,Male,White,Cuba,0.42106873864581845,-0.31838765588205,13691,0.0014050217377228336,142,control
1,0,48,Female,White,Mexico,0.06759473195062318,-2.624237506846517,14803,0.0013209582793018981,143,treated
0,0,26,Male,Other,Dominican-Republic,0.06751152519023117,-2.625558465125819,27163,0.0013209582793018981,143,control
1,0,39,Male,White,Poland,0.25584868124637594,-1.067658218738303,5110,0.0013173227687106603,144,treated
0,0,61,Female,White,Italy,0.2560995671594149,-1.0663408959695924,23201,0.0013173227687106603,144,control
1,0,26,Female,Asian-Pac-Islander,Hong,0.3287776179862311,-0.7137189118160645,30711,0.0012908607308292908,145,treated
0,0,36,Male,White,Canada,0.3290625518082291,-0.7124280510852352,27888,0.0012908607308292908,145,control
1,1,53,Female,Asian-Pac-Islander,Japan,0.534182030963223,0.1369417293992749,13224,0.0012529296581072213,146,treated
0,0,52,Male,Asian-Pac-Islander,Philippines,0.5344937860481227,0.13819465905738212,19029,0.0012529296581072213,146,control
1,1,30,Female,Asian-Pac-Islander,Philippines,0.4106019303970602,-0.36147758912891603,31038,0.0012405813741985794,147,treated
0,0,28,Female,Asian-Pac-Islander,England,0.410902194258274,-0.36023700775471745,163,0.0012405813741985794,147,control
1,0,30,Female,Asian-Pac-Islander,Philippines,0.4106019303970602,-0.36147758912891603,10832,0.0023421535826449458,148,treated
0,0,83,Male,White,United-States,0.4100352294447886,-0.363819742711561,16296,0.0023421535826449458,148,control
1,0,49,Male,Amer-Indian-Eskimo,Philippines,0.22701445172297657,-1.225246673348572,22603,0.0011911342682913162,149,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,836,0.0011911342682913162,149,control
1,1,39,Male,White,Japan,0.45578755488379646,-0.17731288218998414,14391,0.0011757090801841064,150,treated
0,0,72,Male,White,Canada,0.4554959410116384,-0.17848859127016825,30602,0.0011757090801841064,150,control
1,1,47,Male,White,Japan,0.48533928644127167,-0.0586596688977469,8235,0.0011757090801836692,151,treated
0,0,80,Male,White,Canada,0.48504561696977705,-0.05983537797793057,20944,0.0011757090801836692,151,control
1,0,71,Female,White,Germany,0.44239600190976514,-0.23144361670398542,28678,0.0011530157768741,152,treated
0,0,27,Male,Asian-Pac-Islander,Philippines,0.4421115928477255,-0.23259663248085952,434,0.0011530157768741,152,control
1,0,88,Male,White,United-States,0.428086743310206,-0.2896614844039126,21824,0.001108738946191512,153,treated
0,0,67,Female,White,Germany,0.4278153141050772,-0.2907702233501041,11684,0.001108738946191512,153,control
1,0,88,Male,White,United-States,0.428086743310206,-0.2896614844039126,1168,0.001108738946191512,154,treated
0,1,67,Female,White,Germany,0.4278153141050772,-0.2907702233501041,15490,0.001108738946191512,154,control
1,0,34,Male,Asian-Pac-Islander,Cambodia,0.20517871262652826,-1.354235925348855,7978,0.001105300121017061,155,treated
0,0,21,Male,White,Jamaica,0.2053590241608337,-1.353130625227838,15856,0.001105300121017061,155,control
1,0,81,Female,White,Hungary,0.3715253841654259,-0.5256784480583413,13923,0.001052690652598831,156,treated
0,0,19,Female,Asian-Pac-Islander,Philippines,0.37177121462853935,-0.5246257574057425,23932,0.001052690652598831,156,control
1,1,37,Female,Asian-Pac-Islander,United-States,0.28100857816539604,-0.9394642308140811,2068,0.001039192392243815,157,treated
0,0,55,Female,Black,,0.28079866465903763,-0.940503423206325,15031,0.001039192392243815,157,control
1,1,50,Male,Black,,0.3012640551215314,-0.8412857698813277,29502,0.001039192392243815,158,treated
0,0,32,Male,Asian-Pac-Islander,United-States,0.3014828544698496,-0.8402465774890839,4617,0.001039192392243815,158,control
1,0,53,Female,White,Dominican-Republic,0.11289683951104135,-2.0614868011784875,29190,0.001014096482625959,159,treated
0,0,22,Male,Black,Haiti,0.11279531645164055,-2.0625008976611134,14970,0.001014096482625959,159,control
1,1,34,Male,White,Peru,0.16982342943507814,-1.5868791668887456,3260,0.001008877603419167,160,treated
0,1,54,Male,Black,Haiti,0.16968124178369645,-1.5878880444921648,21115,0.001008877603419167,160,control
1,0,45,Male,White,France,0.536824544068021,0.1475653707428864,22709,0.014435753673737645,161,treated
0,0,43,Male,Asian-Pac-Islander,Japan,0.5404119376044761,0.16200112441662404,6036,0.014435753673737645,161,control
1,0,43,Male,Asian-Pac-Islander,Philippines,0.5011774463493792,0.004709794103615045,9856,0.000980605063604872,162,treated
0,0,70,Female,White,,0.5009322961795608,0.003729189040010173,28203,0.000980605063604872,162,control
1,0,41,Male,Asian-Pac-Islander,Philippines,0.49376194638314597,-0.024953509219444052,31396,0.0009806050636048218,163,treated
0,0,68,Female,White,,0.4935168347948418,-0.025934114283048874,26280,0.0009806050636048218,163,control
1,1,41,Male,Asian-Pac-Islander,Philippines,0.49376194638314597,-0.024953509219444052,31651,0.005460939976025411,164,treated
0,0,33,Male,White,France,0.49239697378323344,-0.030414449195469463,9740,0.005460939976025411,164,control
1,1,59,Female,White,,0.46022944829732443,-0.15941897923681583,28686,0.0009806050636046726,165,treated
0,0,32,Male,Asian-Pac-Islander,Philippines,0.4604730580244159,-0.15843837417321116,30434,0.0009806050636046726,165,control
1,1,37,Male,Asian-Pac-Islander,Philippines,0.4789424341244741,-0.0842801158655629,11743,0.0030545629827723464,166,treated
0,1,54,Male,White,England,0.4797047688544472,-0.08122555288279056,2377,0.0030545629827723464,166,control
1,0,37,Male,Asian-Pac-Islander,Philippines,0.4789424341244741,-0.0842801158655629,13208,0.0046039083057103775,167,treated
0,0,49,Female,Asian-Pac-Islander,Philippines,0.4800914790978935,-0.07967620755985252,7308,0.0046039083057103775,167,control
1,0,26,Female,Asian-Pac-Islander,Thailand,0.25591504656540237,-1.06730967298695,27039,0.0016802394394155318,168,treated
0,0,46,Male,Asian-Pac-Islander,Vietnam,0.2562351332187199,-1.0656294335475345,22885,0.0016802394394155318,168,control
1,0,38,Male,Other,India,0.5539354473941537,0.21658448067789454,11831,0.003201593370776079,169,treated
0,0,54,Male,Asian-Pac-Islander,,0.5547263949417874,0.21978607404867062,10631,0.003201593370776079,169,control
1,0,55,Male,Other,India,0.6150813586894625,0.4687225589238987,27272,0.010677560907293049,170,treated
0,0,56,Male,Asian-Pac-Islander,China,0.6125502929836962,0.45804499801660564,10477,0.010677560907293049,170,control
1,1,42,Female,Amer-Indian-Eskimo,South,0.14102943196947512,-1.8067660523684566,18182,0.0009585507757379208,171,treated
0,0,46,Female,Black,United-States,0.1409133529533488,-1.8077246031441945,27496,0.0009585507757379208,171,control
1,1,34,Female,Asian-Pac-Islander,China,0.48959468996519495,-0.04162725016969199,22549,0.003187708302737735,172,treated
0,0,24,Female,White,Iran,0.4887981351197255,-0.04481495847242972,20878,0.003187708302737735,172,control
1,1,55,Male,Asian-Pac-Islander,,0.5583868491530837,0.23461772571020056,24876,0.0009524973834603989,173,treated
0,0,41,Male,Asian-Pac-Islander,China,0.5586217133330281,0.23557022309366096,25562,0.0009524973834603989,173,control
1,0,23,Female,Asian-Pac-Islander,China,0.44898429094770237,-0.20477541844651836,32181,0.0009524973834602046,174,treated
0,0,37,Female,Asian-Pac-Islander,,0.44874865704179084,-0.20572791582997857,13763,0.0009524973834602046,174,control
1,1,42,Male,White,Cuba,0.2866615537406918,-0.911653722343236,28283,0.0009371318449220567,175,treated
0,0,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,2562,0.0009371318449220567,175,control
1,0,56,Female,White,Cuba,0.2937196506851062,-0.8773865107144667,19045,0.0009371318449219457,176,treated
0,0,60,Female,White,United-States,0.29352528175494985,-0.8783236425593887,14065,0.0009371318449219457,176,control
1,0,70,Male,White,Cuba,0.37839470443211903,-0.496367475820406,21078,0.0009371318449219457,177,treated
0,1,74,Male,White,United-States,0.3781743047670017,-0.49730460766532797,28721,0.0009371318449219457,177,control
1,0,66,Female,White,Cuba,0.3253988439795973,-0.7290699940991702,20319,0.0009371318449218347,178,treated
0,0,70,Female,White,United-States,0.3251931636802535,-0.730007125944092,21976,0.0009371318449218347,178,control
1,1,48,Male,White,Cuba,0.30519849921475806,-0.8226638123740585,31885,0.0009371318449216126,179,treated
0,0,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,14997,0.0009371318449216126,179,control
1,0,28,Female,Black,Cuba,0.11769610844195287,-2.0144305945606877,4,0.0009371318449216126,180,treated
0,0,32,Female,Black,United-States,0.11759882803114738,-2.0153677264056093,26989,0.0009371318449216126,180,control
1,0,27,Female,Black,France,0.26609267537983206,-1.0145381081206837,25845,0.000915618998954093,181,treated
0,0,32,Female,Asian-Pac-Islander,United-States,0.2662715224912876,-1.0136224891217296,10568,0.000915618998954093,181,control
1,1,41,Female,Black,Haiti,0.12410965381404776,-1.9540754277246957,31464,0.0008864430368733522,182,treated
0,0,21,Male,White,Nicaragua,0.12401332384444233,-1.954961870761569,20980,0.0008864430368733522,182,control
1,0,52,Female,Black,Haiti,0.1429590763861069,-1.79092725944787,11615,0.0008864430368726861,183,treated
0,0,32,Male,White,Nicaragua,0.14285050217882655,-1.7918137024847427,2022,0.0008864430368726861,183,control
1,1,30,Male,Asian-Pac-Islander,Hong,0.3820121474384175,-0.4810163935373003,19955,0.0008855911161471108,184,treated
0,0,22,Female,Asian-Pac-Islander,Philippines,0.3822212386194928,-0.4801308024211532,12671,0.0008855911161471108,184,control
1,1,27,Male,Asian-Pac-Islander,Hong,0.37156440178776423,-0.5255113485218894,20771,0.0008855911161469443,185,treated
0,0,19,Female,Asian-Pac-Islander,Philippines,0.37177121462853935,-0.5246257574057425,14903,0.0008855911161469443,185,control
1,0,69,Female,White,,0.4972244128555492,-0.01110246262151919,20324,0.004035168046377296,186,treated
0,0,59,Male,White,England,0.49823318371008835,-0.007067294575141895,16699,0.004035168046377296,186,control
1,0,62,Female,White,,0.4713005743662567,-0.11492402425222664,21372,0.0008614842251140759,187,treated
0,1,29,Female,Asian-Pac-Islander,China,0.4710859181979747,-0.11578550847734072,32092,0.0008614842251140759,187,control
1,0,62,Female,White,,0.4713005743662567,-0.11492402425222664,7632,0.0009806050636044505,188,treated
0,1,35,Male,Asian-Pac-Islander,Philippines,0.47154492480702764,-0.11394341918862219,25621,0.0009806050636044505,188,control
1,1,32,Male,Asian-Pac-Islander,China,0.5254991985581381,0.10208535813989378,14142,0.0008614842251140481,189,treated
0,1,65,Male,White,,0.5257140047375445,0.10294684236500783,729,0.0008614842251140481,189,control
1,0,24,Female,Asian-Pac-Islander,China,0.452656314081057,-0.18994376678498887,4598,0.0008614842251139232,190,treated
0,0,57,Female,White,,0.45286976287789105,-0.18908228255987494,19046,0.0008614842251139232,190,control
1,0,30,Male,Asian-Pac-Islander,China,0.5180976043037139,0.07242205481683481,8476,0.0008614842251138816,191,treated
0,0,63,Male,White,,0.518312689837194,0.07328353904194869,15603,0.0008614842251138816,191,control
1,0,30,Male,Asian-Pac-Islander,China,0.5180976043037139,0.07242205481683481,22064,0.003685189945031697,192,treated
0,0,17,Female,White,India,0.5171774534765917,0.06873686487180311,27872,0.003685189945031697,192,control
1,1,30,Male,Asian-Pac-Islander,China,0.5180976043037139,0.07242205481683481,4971,0.0037817457613912725,193,treated
0,0,59,Female,Asian-Pac-Islander,Philippines,0.5171533429727644,0.06864030905544354,9845,0.0037817457613912725,193,control
1,0,61,Female,White,,0.4676065177740738,-0.12975567591375653,27002,0.0008614842251137844,194,treated
0,0,28,Female,Asian-Pac-Islander,China,0.4673920567037786,-0.13061716013887031,1932,0.0008614842251137844,194,control
1,0,81,Male,White,,0.5842520436791554,0.34025326894948205,12826,0.0008614842251137844,195,treated
0,0,48,Male,Asian-Pac-Islander,China,0.5840427726120844,0.33939178472436826,8110,0.0008614842251137844,195,control
1,0,39,Male,Asian-Pac-Islander,China,0.5512956233473313,0.2059069197706017,22473,0.0031877083027370134,196,treated
0,0,29,Male,White,Iran,0.550506955608797,0.20271921146786467,6180,0.0031877083027370134,196,control
1,0,39,Male,Asian-Pac-Islander,China,0.5512956233473313,0.2059069197706017,9954,0.005331091084328471,197,treated
0,0,73,Male,White,England,0.5499765203616159,0.20057582868627322,9970,0.005331091084328471,197,control
1,1,32,Female,Asian-Pac-Islander,China,0.48218490618923704,-0.07129055349275162,3714,0.0008614842251135901,198,treated
0,0,65,Female,White,,0.4824000071176892,-0.07042906926763803,11184,0.0008614842251135901,198,control
1,1,68,Male,White,,0.5367938181512533,0.14744179734959656,25476,0.015103976256032214,199,treated
0,1,41,Male,Asian-Pac-Islander,Japan,0.5330362548569718,0.13233782109356435,3064,0.015103976256032214,199,control
1,0,68,Male,White,,0.5367938181512533,0.14744179734959656,24908,0.015693135886643506,200,treated
0,0,34,Male,Asian-Pac-Islander,China,0.5328896051045902,0.13174866146295305,14369,0.015693135886643506,200,control
1,0,24,Male,Asian-Pac-Islander,China,0.4958581309546036,-0.01656785515234316,1708,0.009500560577201264,201,treated
0,1,59,Male,White,England,0.49823318371008835,-0.007067294575141895,9262,0.009500560577201264,201,control
1,0,50,Female,Other,United-States,0.2036504563185208,-1.363633139893362,26563,0.0008580865950569283,202,treated
0,0,76,Female,Black,United-States,0.20378965357201795,-1.3627750532983052,4759,0.0008580865950569283,202,control
1,1,39,Female,Other,United-States,0.17846510700393609,-1.5267813081701882,14774,0.0008580865950569283,203,treated
